user_id,display_name,email,home_city_id,home_currency,locale,budget_band,travel_style,traveller_type,segment,date_of_signup,loyalty_tier,status,created_at,updated_at
usr_196ca537,Karthik Bose,karthik.bose614@example.invalid,cty_d4f5e3a5,INR,en-IN,luxury,comfort,couple,heavy,2025-06-25,gold,active,2025-06-25T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_dce3bc90,Ravi Gupta,ravi.gupta615@example.invalid,cty_ab50efee,INR,bn,shoestring,luxury,senior,light,2023-11-14,gold,active,2023-11-14T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_08b8f8e9,Bhavna Weber,bhavna.weber616@example.invalid,cty_36afaa5c,IDR,id,luxury,luxury,friends,cold_start,2026-07-28,,active,2026-07-28T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_865b890c,Meera Gupta,meera.gupta617@example.invalid,cty_36afaa5c,IDR,en-IN,luxury,budget,senior,cold_start,2026-07-29,,active,2026-07-29T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_b6d5d98c,Imran Ahmed,imran.ahmed618@example.invalid,cty_cf1c6ac5,INR,as,value,budget,couple,heavy,2026-02-24,none,active,2026-02-24T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_5385053d,Grace Reddy,grace.reddy619@example.invalid,cty_7be8559f,INR,or,shoestring,slow,solo,heavy,2025-05-05,none,active,2025-05-05T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_98212b28,Elena Patel,elena.patel620@example.invalid,cty_32e8e65c,INR,en-IN,value,budget,friends,light,2025-04-23,none,active,2025-04-23T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_9115fc7c,Ravi Iyer,ravi.iyer621@example.invalid,cty_009c9fd2,LKR,si,shoestring,adventure,senior,cold_start,2026-08-06,,active,2026-08-06T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_51247360,Thomas Shetty,thomas.shetty622@example.invalid,cty_5d572c8a,INR,hi,shoestring,cultural,solo,cold_start,2026-07-20,none,active,2026-07-20T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_90a46b92,Marco Das,marco.das623@example.invalid,cty_3503e391,INR,en-IN,premium,budget,backpacker,cold_start,2026-08-04,silver,active,2026-08-04T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_ac8d7a49,Manav Singh,manav.singh624@example.invalid,cty_cf1c6ac5,INR,en-IN,luxury,budget,backpacker,cold_start,2026-07-06,none,active,2026-07-06T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_80a41666,Vikram Fernandes,vikram.fernandes625@example.invalid,cty_cf1c6ac5,INR,en-IN,shoestring,adventure,backpacker,cold_start,2026-07-25,,active,2026-07-25T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_24e54a31,Tanvi Nair,tanvi.nair626@example.invalid,cty_32e8e65c,INR,en-IN,shoestring,adventure,senior,light,2025-07-29,gold,active,2025-07-29T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_9db3efff,Bhavna Bhat,bhavna.bhat627@example.invalid,cty_34bbfdfe,INR,en-IN,mid,wellness,backpacker,light,2024-05-26,silver,active,2024-05-26T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_4dee7364,Thomas Verma,thomas.verma628@example.invalid,cty_f288c6a0,INR,ta,premium,luxury,friends,cold_start,2026-07-23,gold,active,2026-07-23T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_ada33731,Marco Rossi,marco.rossi629@example.invalid,cty_17b8ef2f,INR,kn,value,comfort,friends,light,2025-06-19,,active,2025-06-19T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_6a108f4e,Meera Fernandes,meera.fernandes630@example.invalid,cty_7fc82336,INR,ta,mid,slow,family,light,2024-07-17,,active,2024-07-17T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_a2b35cea,Rohan Fernandes,rohan.fernandes631@example.invalid,cty_009c9fd2,LKR,si,mid,wellness,senior,cold_start,2026-08-04,,active,2026-08-04T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_e459a18c,Thomas Patel,thomas.patel632@example.invalid,cty_43d0a650,INR,en-IN,luxury,wellness,senior,light,2023-04-06,silver,active,2023-04-06T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_942658c9,Elena Das,elena.das633@example.invalid,cty_9327d518,INR,hi,shoestring,luxury,senior,heavy,2023-03-18,silver,active,2023-03-18T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_f7512c22,Sneha Khan,sneha.khan634@example.invalid,cty_718f03c7,INR,en-IN,premium,comfort,couple,heavy,2025-04-25,none,active,2025-04-25T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_0382185a,Joseph Gupta,joseph.gupta635@example.invalid,cty_95e7c8ca,INR,mr,value,slow,couple,cold_start,2026-07-27,,active,2026-07-27T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_b86dd891,Vikram Khan,vikram.khan636@example.invalid,cty_076e8e86,INR,hi,premium,slow,senior,heavy,2023-05-07,,active,2023-05-07T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_4b3af420,Arjun Shetty,arjun.shetty637@example.invalid,cty_6320eea9,QAR,en-IN,luxury,budget,solo,heavy,2026-01-29,silver,active,2026-01-29T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_ddfd9a4a,Ishaan Verma,ishaan.verma638@example.invalid,cty_b43cdd57,INR,en-IN,premium,comfort,business,light,2024-07-26,none,active,2024-07-26T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_32ad88b8,Manav Iyer,manav.iyer639@example.invalid,cty_0d062a51,INR,pa,premium,luxury,friends,heavy,2025-04-09,,active,2025-04-09T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_538f6e20,Ritu Verma,ritu.verma640@example.invalid,cty_cf1c6ac5,INR,as,premium,comfort,couple,cold_start,2026-08-11,gold,active,2026-08-11T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_a7185e16,Devi Pillai,devi.pillai641@example.invalid,cty_d35a9652,INR,hi,value,budget,business,cold_start,2026-08-08,silver,active,2026-08-08T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_8cace6bd,Rahul Sharma,rahul.sharma642@example.invalid,cty_f8b75f8e,INR,ta,luxury,budget,solo,heavy,2025-07-05,,active,2025-07-05T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_693c20b9,Anita Pillai,anita.pillai643@example.invalid,cty_3503e391,INR,ta,luxury,cultural,couple,light,2025-08-16,,active,2025-08-16T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_d3b4799e,Sneha Bhat,sneha.bhat644@example.invalid,cty_a97c33ad,INR,en-IN,shoestring,comfort,friends,heavy,2025-04-02,silver,active,2025-04-02T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_4a6f1818,Kabir Verma,kabir.verma645@example.invalid,cty_ccb4fb74,INR,ne,luxury,cultural,friends,cold_start,2026-07-20,silver,active,2026-07-20T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_abfc225a,Zoya Wong,zoya.wong646@example.invalid,cty_17b8ef2f,INR,en-IN,premium,budget,senior,cold_start,2026-08-08,gold,active,2026-08-08T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_1f3d6d92,Ishaan Sharma,ishaan.sharma647@example.invalid,cty_aa759717,INR,en-IN,value,luxury,family,light,2023-09-30,,active,2023-09-30T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_3d55eeba,Pooja Ahmed,pooja.ahmed648@example.invalid,cty_9aa02925,MVR,ar,value,cultural,family,heavy,2026-02-24,,active,2026-02-24T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_5cf79b04,Devi Gupta,devi.gupta649@example.invalid,cty_3503e391,INR,ta,shoestring,adventure,backpacker,cold_start,2026-08-06,none,active,2026-08-06T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_437596b5,Omar Menon,omar.menon650@example.invalid,cty_5698a7ab,INR,en-IN,mid,budget,senior,cold_start,2026-08-02,,active,2026-08-02T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_b204c453,Arun Gupta,arun.gupta651@example.invalid,cty_f8b75f8e,INR,ta,value,slow,family,cold_start,2026-08-05,gold,active,2026-08-05T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_a4ca5f2e,Priya Wong,priya.wong652@example.invalid,cty_8b6b1652,INR,en-IN,mid,cultural,couple,cold_start,2026-07-18,,inactive,2026-07-18T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_22a9ab26,Joseph Sharma,joseph.sharma653@example.invalid,cty_95d040d8,NPR,en-IN,shoestring,cultural,family,cold_start,2026-08-16,silver,active,2026-08-16T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_7cfa76f9,Zoya Nair,zoya.nair654@example.invalid,cty_7cb0b529,INR,te,mid,adventure,business,cold_start,2026-07-16,,inactive,2026-07-16T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_ddfa0cd0,Karthik Verma,karthik.verma655@example.invalid,cty_a50bc5dd,LKR,en-IN,premium,budget,friends,light,2024-05-06,,active,2024-05-06T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_5c93d2d8,Grace Novak,grace.novak656@example.invalid,cty_7f673457,INR,en-IN,shoestring,comfort,backpacker,heavy,2022-11-29,,active,2022-11-29T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_174a4346,Grace Shetty,grace.shetty657@example.invalid,cty_95e7c8ca,INR,mr,value,wellness,senior,cold_start,2026-07-07,,active,2026-07-07T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_fc909bdc,Arun Sharma,arun.sharma658@example.invalid,cty_36afaa5c,IDR,id,value,slow,backpacker,heavy,2026-06-18,silver,active,2026-06-18T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_1501196b,Joseph Rao,joseph.rao659@example.invalid,cty_79cbc59b,BTN,en-IN,luxury,budget,friends,cold_start,2026-08-14,silver,active,2026-08-14T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_c41a26c3,Siddharth Silva,siddharth.silva660@example.invalid,cty_718f03c7,INR,en-IN,premium,luxury,business,light,2024-06-29,,active,2024-06-29T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_1cec1f14,Arjun Nair,arjun.nair661@example.invalid,cty_621f4a84,INR,en-IN,shoestring,comfort,friends,cold_start,2026-07-15,none,active,2026-07-15T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_ef82139e,Farhan Singh,farhan.singh662@example.invalid,cty_17b8ef2f,INR,kn,mid,wellness,backpacker,heavy,2024-12-25,,active,2024-12-25T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_c60b1837,Gautam Chatterjee,gautam.chatterjee663@example.invalid,cty_3503e391,INR,ta,value,luxury,senior,heavy,2024-03-31,silver,active,2024-03-31T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_053e7434,Yuki Sharma,yuki.sharma664@example.invalid,cty_f8b75f8e,INR,ta,luxury,comfort,couple,cold_start,2026-08-10,silver,active,2026-08-10T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_1b4fe68e,Arjun Das,arjun.das665@example.invalid,cty_a50bc5dd,LKR,en-IN,premium,comfort,solo,cold_start,2026-07-21,none,inactive,2026-07-21T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_541840e2,Ravi Mehta,ravi.mehta666@example.invalid,cty_67ee7f6f,INR,ml,mid,budget,backpacker,light,2023-07-08,gold,active,2023-07-08T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_4348c378,Aarav Wong,aarav.wong667@example.invalid,cty_cfec17b6,INR,en-IN,mid,cultural,solo,light,2023-01-03,silver,active,2023-01-03T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_0e9166f0,Sneha Weber,sneha.weber668@example.invalid,cty_cf1c6ac5,INR,en-IN,premium,wellness,friends,light,2024-03-22,gold,active,2024-03-22T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_842437da,Grace Menon,grace.menon669@example.invalid,cty_6320eea9,QAR,ar,premium,wellness,solo,light,2023-04-13,silver,active,2023-04-13T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_182a86dd,Chen Tanaka,chen.tanaka670@example.invalid,cty_95d040d8,NPR,ne,value,budget,senior,cold_start,2026-07-25,silver,active,2026-07-25T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_ef2f6a43,Yuki Fernandes,yuki.fernandes671@example.invalid,cty_718f03c7,INR,en-IN,luxury,comfort,backpacker,light,2024-02-22,none,active,2024-02-22T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_def3b524,Anita Gupta,anita.gupta672@example.invalid,cty_076e8e86,INR,hi,luxury,slow,backpacker,light,2024-08-22,silver,active,2024-08-22T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_1dc66e29,Aarav Gupta,aarav.gupta673@example.invalid,cty_f29656ff,INR,en-IN,premium,adventure,friends,light,2023-02-25,silver,active,2023-02-25T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_e3b9431c,Ravi Nair,ravi.nair674@example.invalid,cty_d35a9652,INR,en-IN,shoestring,comfort,family,light,2023-06-23,silver,active,2023-06-23T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_e9f2321e,Joseph Iyer,joseph.iyer675@example.invalid,cty_67ee7f6f,INR,ml,luxury,adventure,family,cold_start,2026-07-31,silver,active,2026-07-31T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_72dfb712,Ravi Singh,ravi.singh676@example.invalid,cty_0b92e2e7,INR,hi,value,slow,backpacker,light,2025-03-21,,active,2025-03-21T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_bb1c9753,Rohan Gupta,rohan.gupta677@example.invalid,cty_95d040d8,NPR,ne,mid,luxury,backpacker,light,2026-07-16,none,active,2026-07-16T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_956481cd,Shreya Sharma,shreya.sharma678@example.invalid,cty_ccb4fb74,INR,en-IN,mid,wellness,backpacker,cold_start,2026-07-27,silver,active,2026-07-27T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_3bdc4244,Marco Rossi,marco.rossi679@example.invalid,cty_541018a9,INR,ml,premium,wellness,family,cold_start,2026-07-20,,active,2026-07-20T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_b2adbbfa,Arjun Das,arjun.das680@example.invalid,cty_cfec17b6,INR,gu,luxury,budget,solo,cold_start,2026-07-30,none,active,2026-07-30T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_d312cbff,Aditya Reddy,aditya.reddy681@example.invalid,cty_36afaa5c,IDR,en-IN,mid,budget,solo,heavy,2025-04-30,,active,2025-04-30T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_d59d0fa9,Marco Rossi,marco.rossi682@example.invalid,cty_c0f2d9de,NPR,en-IN,mid,cultural,solo,light,2024-05-23,silver,active,2024-05-23T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_b99779aa,Farhan Costa,farhan.costa683@example.invalid,cty_17b8ef2f,INR,kn,value,luxury,friends,cold_start,2026-08-07,silver,active,2026-08-07T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_ea9bcc0d,Sanjay Patel,sanjay.patel684@example.invalid,cty_828a7777,INR,ur,luxury,slow,friends,cold_start,2026-07-21,,active,2026-07-21T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_6043ede2,Marco Shetty,marco.shetty685@example.invalid,cty_c0f2d9de,NPR,ne,luxury,budget,business,light,2024-12-08,none,active,2024-12-08T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_108e6f0f,Meera Weber,meera.weber686@example.invalid,cty_7fc82336,INR,en-IN,shoestring,slow,senior,light,2024-06-26,,active,2024-06-26T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_54e4f5fd,Daniel Iyer,daniel.iyer687@example.invalid,cty_aa759717,INR,en-IN,value,slow,backpacker,cold_start,2026-08-08,none,active,2026-08-08T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_e076a69d,Arun Tanaka,arun.tanaka688@example.invalid,cty_c43cfa94,INR,en-IN,premium,wellness,senior,light,2025-08-04,silver,active,2025-08-04T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_e10845c8,Aditya Costa,aditya.costa689@example.invalid,cty_f29656ff,INR,mr,luxury,wellness,senior,light,2024-04-25,gold,active,2024-04-25T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_9de6bd6d,Ishaan Mehta,ishaan.mehta690@example.invalid,cty_d401ef6b,INR,en-IN,premium,adventure,backpacker,cold_start,2026-07-19,none,active,2026-07-19T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_6ae6b723,Nikhil Bhat,nikhil.bhat691@example.invalid,cty_f8b75f8e,INR,ta,mid,budget,family,cold_start,2026-08-01,none,active,2026-08-01T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_e8f563b9,Neha Verma,neha.verma692@example.invalid,cty_0d9ab6ff,INR,hi,premium,comfort,solo,cold_start,2026-07-12,,active,2026-07-12T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_60cacdee,Ritu Ahmed,ritu.ahmed693@example.invalid,cty_10cbee86,INR,hi,shoestring,luxury,friends,light,2023-05-24,silver,active,2023-05-24T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_0e3a6945,Marco Ahmed,marco.ahmed694@example.invalid,cty_c07454f1,INR,hi,value,adventure,solo,heavy,2023-02-08,,active,2023-02-08T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_20b69637,Rahul Menon,rahul.menon695@example.invalid,cty_076e8e86,INR,hi,premium,luxury,family,cold_start,2026-07-24,gold,active,2026-07-24T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_2b7e8931,Ravi Weber,ravi.weber696@example.invalid,cty_10cbee86,INR,en-IN,shoestring,cultural,friends,cold_start,2026-07-18,,active,2026-07-18T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_17b45921,Ishaan Sharma,ishaan.sharma697@example.invalid,cty_0b7f5985,CHF,en-IN,value,budget,solo,cold_start,2026-08-08,gold,active,2026-08-08T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_21700d8e,Leila Rao,leila.rao698@example.invalid,cty_b6ccbb3b,INR,en-IN,mid,cultural,solo,cold_start,2026-07-20,silver,active,2026-07-20T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_68a73e1b,Shreya Kulkarni,shreya.kulkarni699@example.invalid,cty_7b89639e,AED,ar,value,cultural,friends,cold_start,2026-08-01,none,active,2026-08-01T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_4d0aac69,Chen Rao,chen.rao700@example.invalid,cty_a5f16904,THB,th,premium,comfort,solo,light,2023-11-28,,active,2023-11-28T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_2a348485,Rahul Mehta,rahul.mehta701@example.invalid,cty_9aa02925,MVR,en-IN,premium,cultural,friends,cold_start,2026-08-15,,active,2026-08-15T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_e89cc9b1,Arun Reddy,arun.reddy702@example.invalid,cty_c07454f1,INR,en-IN,mid,slow,friends,light,2025-02-26,,active,2025-02-26T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_42a441dc,Arun Nair,arun.nair703@example.invalid,cty_5d572c8a,INR,en-IN,premium,adventure,friends,light,2023-08-07,gold,active,2023-08-07T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_c0dbf056,Daniel Tanaka,daniel.tanaka704@example.invalid,cty_c0f2d9de,NPR,en-IN,mid,wellness,business,light,2023-05-13,,active,2023-05-13T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_d23b92e9,Aditya Rao,aditya.rao705@example.invalid,cty_3503e391,INR,en-IN,shoestring,adventure,business,light,2025-12-04,none,active,2025-12-04T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_13fe8c0b,Aisha Kim,aisha.kim706@example.invalid,cty_d35a9652,INR,hi,luxury,luxury,business,cold_start,2026-07-05,none,active,2026-07-05T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_0cae1422,Kabir Khan,kabir.khan707@example.invalid,cty_32e8e65c,INR,hi,luxury,budget,business,cold_start,2026-08-06,,active,2026-08-06T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_54e0dc44,Meera Singh,meera.singh708@example.invalid,cty_905fd8a1,SGD,en-IN,premium,slow,senior,cold_start,2026-07-31,,active,2026-07-31T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_18984e30,Arjun Rossi,arjun.rossi709@example.invalid,cty_905fd8a1,SGD,en-IN,shoestring,cultural,business,cold_start,2026-08-16,,active,2026-08-16T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_f52d271a,Riya Shetty,riya.shetty710@example.invalid,cty_5698a7ab,INR,hi,premium,wellness,couple,cold_start,2026-07-06,,active,2026-07-06T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_f800c5ff,Bhavna Wong,bhavna.wong711@example.invalid,cty_cf1c6ac5,INR,as,premium,luxury,couple,cold_start,2026-07-27,,active,2026-07-27T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_8659fe93,Manav Weber,manav.weber712@example.invalid,cty_5d572c8a,INR,en-IN,premium,adventure,business,light,2024-12-26,gold,active,2024-12-26T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_f271c461,Aarav Menon,aarav.menon713@example.invalid,cty_36afaa5c,IDR,id,luxury,luxury,business,light,2023-09-13,gold,active,2023-09-13T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_a386ca28,Aisha Weber,aisha.weber714@example.invalid,cty_ab50efee,INR,en-IN,mid,wellness,family,light,2025-05-05,gold,active,2025-05-05T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_14c698db,Vikram Tanaka,vikram.tanaka715@example.invalid,cty_6320eea9,QAR,ar,shoestring,slow,family,light,2024-01-16,none,active,2024-01-16T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_c6f0707f,Daniel Bose,daniel.bose716@example.invalid,cty_d35a9652,INR,en-IN,premium,luxury,senior,cold_start,2026-08-01,,active,2026-08-01T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_7150c7a9,Priya Sharma,priya.sharma717@example.invalid,cty_1ced6ede,AED,ar,premium,wellness,backpacker,heavy,2025-12-26,,active,2025-12-26T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_b376fa1f,Omar Tanaka,omar.tanaka718@example.invalid,cty_541018a9,INR,ml,value,wellness,solo,cold_start,2026-07-22,none,active,2026-07-22T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_d20b2a69,Karthik Shetty,karthik.shetty719@example.invalid,cty_905fd8a1,SGD,en-IN,value,wellness,couple,light,2025-05-20,,active,2025-05-20T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_adfa8422,Leila Bose,leila.bose720@example.invalid,cty_5d572c8a,INR,en-IN,luxury,luxury,solo,cold_start,2026-07-17,,active,2026-07-17T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_4fd0245e,Yuki Singh,yuki.singh721@example.invalid,cty_590d4b7b,INR,en-IN,luxury,cultural,family,cold_start,2026-08-08,silver,active,2026-08-08T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_a531d952,Arun Tanaka,arun.tanaka722@example.invalid,cty_32e8e65c,INR,en-IN,shoestring,cultural,business,heavy,2024-07-14,,active,2024-07-14T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_fa851b11,Chen Singh,chen.singh723@example.invalid,cty_51a149b7,JPY,ja,value,budget,backpacker,light,2022-12-07,,active,2022-12-07T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_96740172,Siddharth Mehta,siddharth.mehta724@example.invalid,cty_828a7777,INR,en-IN,value,wellness,backpacker,heavy,2024-11-10,silver,active,2024-11-10T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_1a6892bf,Sneha Tanaka,sneha.tanaka725@example.invalid,cty_541018a9,INR,en-IN,shoestring,adventure,friends,heavy,2022-11-04,,inactive,2022-11-04T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_c4582f0f,Manav Novak,manav.novak726@example.invalid,cty_b43cdd57,INR,hi,value,cultural,friends,light,2024-02-26,none,active,2024-02-26T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_a2df7150,Leila Costa,leila.costa727@example.invalid,cty_0b92e2e7,INR,hi,mid,luxury,couple,light,2023-11-09,silver,active,2023-11-09T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_e1d938d9,Priya Gupta,priya.gupta728@example.invalid,cty_7cb0b529,INR,en-IN,premium,luxury,solo,cold_start,2026-08-16,,active,2026-08-16T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_7157baa6,Marco Rao,marco.rao729@example.invalid,cty_3503e391,INR,en-IN,value,comfort,friends,cold_start,2026-08-04,gold,active,2026-08-04T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_d17a8cab,Joseph Fernandes,joseph.fernandes730@example.invalid,cty_36afaa5c,IDR,en-IN,mid,budget,solo,heavy,2024-09-08,none,active,2024-09-08T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_fdf8c9bc,Daniel Iyer,daniel.iyer731@example.invalid,cty_076e8e86,INR,hi,mid,comfort,friends,cold_start,2026-07-31,gold,active,2026-07-31T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_373b76a9,Fatima Bhat,fatima.bhat732@example.invalid,cty_1ced6ede,AED,en-IN,shoestring,luxury,solo,light,2024-02-23,none,active,2024-02-23T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_0a8655e4,Ishaan Ahmed,ishaan.ahmed733@example.invalid,cty_17b8ef2f,INR,en-IN,luxury,slow,senior,cold_start,2026-07-12,,active,2026-07-12T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_939436d9,Yuki Sharma,yuki.sharma734@example.invalid,cty_b6ccbb3b,INR,en-IN,luxury,budget,solo,cold_start,2026-07-14,none,active,2026-07-14T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_101792ef,Arjun Das,arjun.das735@example.invalid,cty_7be8559f,INR,en-IN,shoestring,slow,friends,cold_start,2026-07-08,silver,active,2026-07-08T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_0d27fb06,Sneha Nair,sneha.nair736@example.invalid,cty_51a149b7,JPY,ja,premium,luxury,business,heavy,2026-03-14,,active,2026-03-14T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_dc50dac3,Maya Rao,maya.rao737@example.invalid,cty_7b89639e,AED,en-IN,premium,slow,family,cold_start,2026-07-06,none,active,2026-07-06T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_5e79c66a,Zoya Khan,zoya.khan738@example.invalid,cty_f8b75f8e,INR,ta,value,adventure,senior,heavy,2022-12-01,none,active,2022-12-01T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_e8417e7f,Aarav Shetty,aarav.shetty739@example.invalid,cty_076e8e86,INR,en-IN,shoestring,luxury,business,cold_start,2026-07-23,gold,active,2026-07-23T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_e1fb52ea,Lakshmi Das,lakshmi.das740@example.invalid,cty_541018a9,INR,ml,premium,cultural,solo,cold_start,2026-07-31,,active,2026-07-31T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_6eabc4ca,Kabir Costa,kabir.costa741@example.invalid,cty_67ee7f6f,INR,en-IN,premium,wellness,friends,cold_start,2026-07-09,none,active,2026-07-09T09:00:00+05:30,2026-08-18T10:00:00+05:30
